SEASON,PLAYER_NAME,PLAYER_ID,TEAM_ID,SECONDS_PER_POSS_OFFENSE_PLAYER_ON,TIME_OF_POSS,TEAM,OFF_POSS,BALL_HANDLE%
2022-23,De'Andre Hunter,1629631.0,1610612737,13.951,94.6,ATL,4472.0,9.1
2018-19,De'Anthony Melton,1629001.0,1610612756,14.339,153.7,PHX,2055.0,31.3
2019-20,De'Anthony Melton,1629001.0,1610612763,13.861,123.9,MEM,2502.0,21.4
2020-21,De'Anthony Melton,1629001.0,1610612763,13.921,94.9,MEM,2177.0,18.8
2021-22,De'Anthony Melton,1629001.0,1610612763,14.157,157.5,MEM,3481.0,19.2
2022-23,De'Anthony Melton,1629001.0,1610612755,15.479,160.9,PHI,4284.0,14.6
2013-14,DeAndre Jordan,201599.0,1610612746,14.35,78.5,LAC,5684.0,5.8
2014-15,DeAndre Jordan,201599.0,1610612746,14.787,86.2,LAC,5510.0,6.3
2015-16,DeAndre Jordan,201599.0,1610612746,14.823,90.0,LAC,5163.0,7.1
2016-17,DeAndre Jordan,201599.0,1610612746,15.075,92.3,LAC,5114.0,7.2
2017-18,DeAndre Jordan,201599.0,1610612746,14.961,108.5,LAC,4896.0,8.9
2018-19,DeAndre Jordan,201599.0,1610612742,15.066,58.6,DAL,3202.0,7.3
2018-19,DeAndre Jordan,201599.0,1610612752,15.333,26.8,NYK,997.0,10.5
2019-20,DeAndre Jordan,201599.0,1610612751,14.411,49.7,BKN,2580.0,8.0
2020-21,DeAndre Jordan,201599.0,1610612751,14.43,42.6,BKN,2560.0,6.9
2021-22,DeAndre Jordan,201599.0,1610612747,14.394,11.1,LAL,852.0,5.4
2021-22,DeAndre Jordan,201599.0,1610612755,15.984,5.3,PHI,425.0,4.7
2022-23,DeAndre Jordan,201599.0,1610612743,15.535,17.0,DEN,1173.0,5.6
2013-14,DeAndre Liggins,202732.0,1610612748,18.0,0.0,MIA,3.0,0.0
2016-17,DeAndre Liggins,202732.0,1610612739,15.36,62.8,CLE,1489.0,16.5
2016-17,DeAndre Liggins,202732.0,1610612742,17.093,1.8,DAL,43.0,14.7
2017-18,DeAndre Liggins,202732.0,1610612740,14.454,12.3,NOP,502.0,10.2
2017-18,DeAndre Liggins,202732.0,1610612749,15.417,16.6,MIL,935.0,6.9
2016-17,DeAndre' Bembry,1627761.0,1610612737,15.052,23.2,ATL,728.0,12.7
2017-18,DeAndre' Bembry,1627761.0,1610612737,14.858,38.4,ATL,911.0,17.0
2018-19,DeAndre' Bembry,1627761.0,1610612737,13.788,142.3,ATL,4148.0,14.9
2019-20,DeAndre' Bembry,1627761.0,1610612737,13.86,75.5,ATL,1961.0,16.7
2020-21,DeAndre' Bembry,1627761.0,1610612761,14.611,92.4,TOR,1995.0,19.0
2021-22,DeAndre' Bembry,1627761.0,1610612749,13.025,1.9,MIL,159.0,5.5
2021-22,DeAndre' Bembry,1627761.0,1610612751,14.646,39.7,BKN,1919.0,8.5
2013-14,DeJuan Blair,201971.0,1610612742,15.159,38.3,DAL,2410.0,6.3
2014-15,DeJuan Blair,201971.0,1610612764,14.876,8.4,WAS,362.0,9.4
2015-16,DeJuan Blair,201971.0,1610612764,14.015,8.1,WAS,460.0,7.5
2013-14,DeMar DeRozan,201942.0,1610612761,16.353,266.8,TOR,5704.0,17.2
2014-15,DeMar DeRozan,201942.0,1610612761,15.919,212.0,TOR,4056.0,19.7
2015-16,DeMar DeRozan,201942.0,1610612761,16.227,317.8,TOR,5445.0,21.6
2016-17,DeMar DeRozan,201942.0,1610612761,15.461,377.1,TOR,5203.0,28.1
2017-18,DeMar DeRozan,201942.0,1610612761,14.698,394.9,TOR,5535.0,29.1
2018-19,DeMar DeRozan,201942.0,1610612759,15.25,392.5,SAS,5418.0,28.5
2019-20,DeMar DeRozan,201942.0,1610612759,14.677,336.4,SAS,4785.0,28.7
2020-21,DeMar DeRozan,201942.0,1610612759,14.887,331.9,SAS,4236.0,31.6
2021-22,DeMar DeRozan,201942.0,1610612741,14.734,417.7,CHI,5581.0,30.5
2022-23,DeMar DeRozan,201942.0,1610612741,14.414,334.3,CHI,5458.0,25.5
2013-14,DeMarcus Cousins,202326.0,1610612758,15.615,167.8,SAC,4519.0,14.3
2014-15,DeMarcus Cousins,202326.0,1610612758,15.081,166.3,SAC,4015.0,16.5
2015-16,DeMarcus Cousins,202326.0,1610612758,13.813,169.5,SAC,4720.0,15.6
2016-17,DeMarcus Cousins,202326.0,1610612740,14.518,49.6,NOP,1167.0,17.6
2016-17,DeMarcus Cousins,202326.0,1610612758,16.043,184.2,SAC,3690.0,18.7
2017-18,DeMarcus Cousins,202326.0,1610612740,14.361,185.0,NOP,3564.0,21.7
2018-19,DeMarcus Cousins,202326.0,1610612744,13.876,61.2,GSW,1610.0,16.4
2020-21,DeMarcus Cousins,202326.0,1610612745,14.704,35.0,HOU,1062.0,13.4
2020-21,DeMarcus Cousins,202326.0,1610612746,15.483,15.2,LAC,416.0,14.2
2021-22,DeMarcus Cousins,202326.0,1610612743,15.688,34.9,DEN,866.0,15.4
2021-22,DeMarcus Cousins,202326.0,1610612749,14.438,12.7,MIL,589.0,9.0
2013-14,DeMarre Carroll,201960.0,1610612737,15.176,119.5,ATL,4570.0,10.3
2014-15,DeMarre Carroll,201960.0,1610612737,15.186,122.3,ATL,4286.0,11.3
2015-16,DeMarre Carroll,201960.0,1610612761,16.491,41.5,TOR,1542.0,9.8
2016-17,DeMarre Carroll,201960.0,1610612761,15.635,65.5,TOR,3682.0,6.8
2017-18,DeMarre Carroll,201960.0,1610612751,15.128,150.6,BKN,4432.0,13.5
2018-19,DeMarre Carroll,201960.0,1610612751,14.404,86.2,BKN,3546.0,10.1
2019-20,DeMarre Carroll,201960.0,1610612745,12.387,6.8,HOU,336.0,9.8
2019-20,DeMarre Carroll,201960.0,1610612759,13.975,8.2,SAS,281.0,12.5
2019-20,Dean Wade,1629731.0,1610612739,13.346,2.5,CLE,156.0,7.2
2020-21,Dean Wade,1629731.0,1610612739,15.537,51.5,CLE,2447.0,8.1
2021-22,Dean Wade,1629731.0,1610612739,15.717,35.9,CLE,1943.0,7.1
2022-23,Dean Wade,1629731.0,1610612739,15.546,27.5,CLE,1766.0,6.0
2018-19,Deandre Ayton,1629028.0,1610612756,14.816,102.0,PHX,4514.0,9.2
2019-20,Deandre Ayton,1629028.0,1610612756,14.244,63.2,PHX,2578.0,10.3
2020-21,Deandre Ayton,1629028.0,1610612756,14.856,88.9,PHX,4249.0,8.5
2021-22,Deandre Ayton,1629028.0,1610612756,14.059,63.4,PHX,3534.0,7.7
2022-23,Deandre Ayton,1629028.0,1610612756,14.912,95.0,PHX,4131.0,9.3
2020-21,Deividas Sirvydis,1629686.0,1610612765,15.672,5.3,DET,274.0,7.4
2021-22,Deividas Sirvydis,1629686.0,1610612765,14.362,0.8,DET,58.0,5.8
2016-17,Dejounte Murray,1627749.0,1610612759,15.463,62.8,SAS,635.0,38.4
2017-18,Dejounte Murray,1627749.0,1610612759,15.643,347.8,SAS,3420.0,39.0
2019-20,Dejounte Murray,1627749.0,1610612759,14.585,269.4,SAS,3483.0,31.8
2020-21,Dejounte Murray,1627749.0,1610612759,14.743,370.1,SAS,4377.0,34.4
2021-22,Dejounte Murray,1627749.0,1610612759,14.024,502.4,SAS,4911.0,43.8
2022-23,Dejounte Murray,1627749.0,1610612737,14.161,438.6,ATL,5613.0,33.1
2015-16,Delon Wright,1626153.0,1610612761,16.116,47.4,TOR,448.0,39.4
2016-17,Delon Wright,1626153.0,1610612761,15.571,71.1,TOR,864.0,31.7
2017-18,Delon Wright,1626153.0,1610612761,15.006,200.3,TOR,2848.0,28.1
2018-19,Delon Wright,1626153.0,1610612761,14.825,119.9,TOR,1851.0,26.2
2018-19,Delon Wright,1626153.0,1610612763,14.794,139.6,MEM,1647.0,34.4
2019-20,Delon Wright,1626153.0,1610612742,14.989,205.8,DAL,3229.0,25.5
2020-21,Delon Wright,1626153.0,1610612758,14.799,105.7,SAC,1430.0,30.0
2020-21,Delon Wright,1626153.0,1610612765,15.93,208.4,DET,2108.0,37.2
2021-22,Delon Wright,1626153.0,1610612737,15.266,195.6,ATL,2896.0,26.5
2022-23,Delon Wright,1626153.0,1610612764,15.391,197.5,WAS,2470.0,31.2
2016-17,Demetrius Jackson,1627743.0,1610612738,13.4,1.9,BOS,35.0,24.3
2017-18,Demetrius Jackson,1627743.0,1610612745,15.056,11.1,HOU,125.0,35.4
2017-18,Demetrius Jackson,1627743.0,1610612755,13.789,2.8,PHI,38.0,32.1
2018-19,Demetrius Jackson,1627743.0,1610612755,13.67,6.0,PHI,88.0,29.9
2018-19,Deng Adel,1629061.0,1610612739,16.21,6.3,CLE,381.0,6.1
2020-21,Deni Avdija,1630166.0,1610612764,13.627,50.6,WAS,2711.0,8.2
2021-22,Deni Avdija,1630166.0,1610612764,15.021,127.3,WAS,4010.0,12.7
2022-23,Deni Avdija,1630166.0,1610612764,15.1,159.5,WAS,4098.0,15.5
2013-14,Dennis Schroder,203471.0,1610612737,15.438,112.7,ATL,1230.0,35.6
2014-15,Dennis Schroder,203471.0,1610612737,15.728,354.2,ATL,2885.0,46.8
2015-16,Dennis Schroder,203471.0,1610612737,14.469,365.3,ATL,3202.0,47.3
2016-17,Dennis Schroder,203471.0,1610612737,14.54,568.2,ATL,5038.0,46.5
2017-18,Dennis Schroder,203471.0,1610612737,14.96,469.0,ATL,4202.0,44.8
2018-19,Dennis Schroder,203471.0,1610612760,13.198,345.1,OKC,4917.0,31.9
2019-20,Dennis Schroder,203471.0,1610612760,14.349,322.5,OKC,4134.0,32.6
2020-21,Dennis Schroder,203471.0,1610612747,14.818,370.4,LAL,3966.0,37.8
2021-22,Dennis Schroder,203471.0,1610612738,15.184,263.3,BOS,2844.0,36.6
2021-22,Dennis Schroder,203471.0,1610612745,14.288,80.7,HOU,840.0,40.3
2022-23,Dennis Schroder,203471.0,1610612747,14.42,291.0,LAL,4139.0,29.3
2017-18,Dennis Smith Jr.,1628372.0,1610612742,15.584,448.9,DAL,4097.0,42.2
2018-19,Dennis Smith Jr.,1628372.0,1610612742,14.78,167.6,DAL,1886.0,36.1
2018-19,Dennis Smith Jr.,1628372.0,1610612752,14.649,128.1,NYK,1235.0,42.5
2019-20,Dennis Smith Jr.,1628372.0,1610612752,14.732,117.6,NYK,1100.0,43.5
2020-21,Dennis Smith Jr.,1628372.0,1610612752,15.309,5.6,NYK,55.0,39.9
2020-21,Dennis Smith Jr.,1628372.0,1610612765,15.293,77.8,DET,778.0,39.2
2021-22,Dennis Smith Jr.,1628372.0,1610612757,14.468,124.8,POR,1308.0,39.6
2022-23,Dennis Smith Jr.,1628372.0,1610612766,14.161,205.0,CHA,2893.0,30.0
2016-17,Denzel Valentine,1627756.0,1610612741,15.07,46.8,CHI,1944.0,9.6
2017-18,Denzel Valentine,1627756.0,1610612741,14.37,143.4,CHI,4254.0,14.1
2019-20,Denzel Valentine,1627756.0,1610612741,14.747,32.8,CHI,1000.0,13.3
2020-21,Denzel Valentine,1627756.0,1610612741,14.887,60.0,CHI,2115.0,11.4
2021-22,Denzel Valentine,1627756.0,1610612739,15.722,10.9,CLE,418.0,10.0
2021-22,Denzel Valentine,1627756.0,1610612762,14.143,0.8,UTA,35.0,9.7
2018-19,Deonte Burton,1629126.0,1610612760,13.682,8.9,OKC,509.0,7.7
2019-20,Deonte Burton,1629126.0,1610612760,13.744,14.7,OKC,761.0,8.4
2022-23,Deonte Burton,1629126.0,1610612758,12.0,0.1,SAC,14.0,3.6
2013-14,Derek Fisher,965.0,1610612760,14.789,135.1,OKC,2804.0,19.5
2022-23,Dereon Seabron,1631220.0,1610612740,12.667,0.8,NOP,24.0,15.8
2013-14,Deron Williams,101114.0,1610612751,15.469,423.3,BKN,3942.0,41.7
2014-15,Deron Williams,101114.0,1610612751,15.447,465.7,BKN,4090.0,44.2
2015-16,Deron Williams,101114.0,1610612742,15.535,426.9,DAL,4130.0,39.9
2016-17,Deron Williams,101114.0,1610612739,15.482,85.5,CLE,957.0,34.6
2016-17,Deron Williams,101114.0,1610612742,16.496,277.9,DAL,2234.0,45.2
2013-14,Derrick Favors,202324.0,1610612762,16.404,109.6,UTA,4179.0,9.6
2014-15,Derrick Favors,202324.0,1610612762,16.524,133.8,UTA,4251.0,11.4
2015-16,Derrick Favors,202324.0,1610612762,16.728,114.9,UTA,3744.0,11.0
2016-17,Derrick Favors,202324.0,1610612762,16.56,53.9,UTA,2225.0,8.8
2017-18,Derrick Favors,202324.0,1610612762,15.745,89.7,UTA,4221.0,8.1
2018-19,Derrick Favors,202324.0,1610612762,14.65,65.2,UTA,3630.0,7.4
2019-20,Derrick Favors,202324.0,1610612740,13.571,50.5,NOP,2656.0,8.4
2020-21,Derrick Favors,202324.0,1610612762,14.978,24.2,UTA,2124.0,4.6
2021-22,Derrick Favors,202324.0,1610612760,15.082,18.4,OKC,1311.0,5.6
2016-17,Derrick Jones Jr.,1627884.0,1610612756,13.684,12.8,PHX,1136.0,4.9
2017-18,Derrick Jones Jr.,1627884.0,1610612748,16.085,5.0,MIA,410.0,4.5
2017-18,Derrick Jones Jr.,1627884.0,1610612756,11.781,0.8,PHX,73.0,5.6
2018-19,Derrick Jones Jr.,1627884.0,1610612748,15.375,36.6,MIA,2302.0,6.2
2019-20,Derrick Jones Jr.,1627884.0,1610612748,14.871,38.9,MIA,2758.0,5.7
2020-21,Derrick Jones Jr.,1627884.0,1610612757,15.164,31.4,POR,2657.0,4.7
2021-22,Derrick Jones Jr.,1627884.0,1610612741,14.276,24.7,CHI,1852.0,5.6
2022-23,Derrick Jones Jr.,1627884.0,1610612741,13.995,24.2,CHI,1827.0,5.7
2013-14,Derrick Rose,201565.0,1610612741,15.268,69.4,CHI,605.0,45.1
2014-15,Derrick Rose,201565.0,1610612741,15.244,329.8,CHI,3013.0,43.1
2015-16,Derrick Rose,201565.0,1610612741,14.828,394.2,CHI,4207.0,37.9
2016-17,Derrick Rose,201565.0,1610612752,15.135,385.3,NYK,4183.0,36.5
2017-18,Derrick Rose,201565.0,1610612739,13.753,41.5,CLE,655.0,27.6
2017-18,Derrick Rose,201565.0,1610612750,14.464,7.2,MIN,222.0,13.5
2018-19,Derrick Rose,201565.0,1610612750,13.905,219.6,MIN,2939.0,32.2
2019-20,Derrick Rose,201565.0,1610612765,14.535,308.6,DET,2691.0,47.3
2020-21,Derrick Rose,201565.0,1610612752,15.459,180.4,NYK,1853.0,37.8
2020-21,Derrick Rose,201565.0,1610612765,14.785,77.1,DET,710.0,44.1
2021-22,Derrick Rose,201565.0,1610612752,15.017,110.2,NYK,1270.0,34.7
2022-23,Derrick Rose,201565.0,1610612752,14.398,51.3,NYK,701.0,30.5
2017-18,Derrick Walton Jr.,1628476.0,1610612748,16.249,17.6,MIA,285.0,22.8
2019-20,Derrick Walton Jr.,1628476.0,1610612746,14.478,23.2,LAC,471.0,20.4
2019-20,Derrick Walton Jr.,1628476.0,1610612765,16.0,3.3,DET,52.0,23.8
2021-22,Derrick Walton Jr.,1628476.0,1610612765,14.588,19.5,DET,228.0,35.2
2017-18,Derrick White,1628401.0,1610612759,14.188,14.4,SAS,287.0,21.2
2018-19,Derrick White,1628401.0,1610612759,15.13,270.4,SAS,3455.0,31.0
2019-20,Derrick White,1628401.0,1610612759,14.196,249.8,SAS,3531.0,29.9
2020-21,Derrick White,1628401.0,1610612759,14.813,112.1,SAS,2150.0,21.1
2021-22,Derrick White,1628401.0,1610612738,15.061,76.0,BOS,1421.0,21.3
2021-22,Derrick White,1628401.0,1610612759,14.023,176.1,SAS,3066.0,24.6
2022-23,Derrick White,1628401.0,1610612738,14.806,263.7,BOS,4719.0,22.6
2013-14,Derrick Williams,202682.0,1610612750,15.164,7.1,MIN,324.0,8.7
2013-14,Derrick Williams,202682.0,1610612758,15.455,75.9,SAC,3272.0,9.0
2014-15,Derrick Williams,202682.0,1610612758,14.977,65.7,SAC,2920.0,9.0
2015-16,Derrick Williams,202682.0,1610612752,15.829,104.1,NYK,2792.0,14.1
2016-17,Derrick Williams,202682.0,1610612739,15.033,17.4,CLE,852.0,8.2
2016-17,Derrick Williams,202682.0,1610612748,15.82,21.3,MIA,734.0,11.0
2017-18,Derrick Williams,202682.0,1610612747,11.952,0.4,LAL,21.0,9.6
2020-21,Desmond Bane,1630217.0,1610612763,14.323,76.8,MEM,3151.0,10.2
2021-22,Desmond Bane,1630217.0,1610612763,14.603,200.5,MEM,4641.0,17.8
2022-23,Desmond Bane,1630217.0,1610612763,13.912,180.8,MEM,3864.0,20.2
2015-16,Devin Booker,1626164.0,1610612756,14.791,193.3,PHX,4301.0,18.2
2016-17,Devin Booker,1626164.0,1610612756,13.963,250.0,PHX,5721.0,18.8
2017-18,Devin Booker,1626164.0,1610612756,14.248,256.6,PHX,3947.0,27.4
2018-19,Devin Booker,1626164.0,1610612756,14.622,384.3,PHX,4697.0,33.6
2019-20,Devin Booker,1626164.0,1610612756,14.19,296.0,PHX,5290.0,23.7
2020-21,Devin Booker,1626164.0,1610612756,14.761,271.2,PHX,4590.0,24.0
2021-22,Devin Booker,1626164.0,1610612756,14.048,281.0,PHX,4866.0,24.7
2022-23,Devin Booker,1626164.0,1610612756,14.765,272.3,PHX,3757.0,29.5
2020-21,Devin Cannady,1629962.0,1610612753,14.98,2.9,ORL,153.0,7.6
2021-22,Devin Cannady,1629962.0,1610612753,15.109,6.5,ORL,294.0,8.8
2013-14,Devin Harris,2734.0,1610612742,15.581,173.3,DAL,1590.0,42.0
2014-15,Devin Harris,2734.0,1610612742,14.899,212.1,DAL,3345.0,25.5
2015-16,Devin Harris,2734.0,1610612742,15.375,87.6,DAL,2567.0,13.3
2016-17,Devin Harris,2734.0,1610612742,16.234,104.1,DAL,2104.0,18.3
2017-18,Devin Harris,2734.0,1610612742,15.491,73.2,DAL,1609.0,17.6
2017-18,Devin Harris,2734.0,1610612743,15.016,73.6,DEN,1081.0,27.2
2018-19,Devin Harris,2734.0,1610612742,15.195,77.6,DAL,2166.0,14.1
2017-18,Devin Robinson,1628421.0,1610612764,14.857,0.5,WAS,28.0,7.2
2018-19,Devin Robinson,1628421.0,1610612764,14.031,3.8,WAS,196.0,8.3
2020-21,Devin Vassell,1630170.0,1610612759,14.619,34.0,SAS,2185.0,6.4
2021-22,Devin Vassell,1630170.0,1610612759,13.987,90.7,SAS,4029.0,9.7
2022-23,Devin Vassell,1630170.0,1610612759,14.264,115.0,SAS,2485.0,19.5
2020-21,Devon Dotson,1629653.0,1610612741,13.917,8.2,CHI,109.0,32.4
2021-22,Devon Dotson,1629653.0,1610612741,14.446,12.5,CHI,175.0,29.7
2022-23,Devon Dotson,1629653.0,1610612764,15.495,6.7,WAS,105.0,24.7
2019-20,Devon Hall,1628985.0,1610612760,12.929,12.7,OKC,183.0,32.2
2019-20,Devontae Cacok,1629719.0,1610612747,12.227,0.3,LAL,22.0,6.7
2020-21,Devontae Cacok,1629719.0,1610612747,13.423,3.7,LAL,213.0,7.8
2021-22,Devontae Cacok,1629719.0,1610612759,14.222,6.0,SAS,257.0,9.8
2018-19,Devonte' Graham,1628984.0,1610612766,14.662,111.3,CHA,1380.0,33.0
2019-20,Devonte' Graham,1628984.0,1610612766,15.323,505.7,CHA,4396.0,45.0
2020-21,Devonte' Graham,1628984.0,1610612766,14.801,279.6,CHA,3345.0,33.9
2021-22,Devonte' Graham,1628984.0,1610612740,14.906,318.2,NOP,4360.0,29.4
2022-23,Devonte' Graham,1628984.0,1610612740,14.759,77.6,NOP,1668.0,18.9
2022-23,Devonte' Graham,1628984.0,1610612759,14.395,72.7,SAS,1114.0,27.2
2014-15,Devyn Marble,203906.0,1610612753,13.313,7.0,ORL,434.0,7.3
2015-16,Devyn Marble,203906.0,1610612753,14.16,9.2,ORL,513.0,7.6
2019-20,Dewan Hernandez,1629608.0,1610612761,14.484,1.8,TOR,62.0,12.0
2013-14,Dewayne Dedmon,203473.0,1610612744,11.071,0.3,GSW,14.0,11.6
2013-14,Dewayne Dedmon,203473.0,1610612753,16.232,7.7,ORL,439.0,6.5
2013-14,Dewayne Dedmon,203473.0,1610612755,14.083,5.8,PHI,303.0,8.2
2014-15,Dewayne Dedmon,203473.0,1610612753,15.38,20.3,ORL,1616.0,4.9
2015-16,Dewayne Dedmon,203473.0,1610612753,14.301,22.5,ORL,1403.0,6.7
2016-17,Dewayne Dedmon,203473.0,1610612759,15.777,42.6,SAS,2560.0,6.3
2017-18,Dewayne Dedmon,203473.0,1610612737,14.843,62.7,ATL,3126.0,8.1
2018-19,Dewayne Dedmon,203473.0,1610612737,14.164,74.9,ATL,3394.0,9.3
2019-20,Dewayne Dedmon,203473.0,1610612737,13.674,9.1,ATL,481.0,8.3
2019-20,Dewayne Dedmon,203473.0,1610612758,14.798,21.5,SAC,1095.0,8.0
2020-21,Dewayne Dedmon,203473.0,1610612748,15.535,8.2,MIA,411.0,7.7
2021-22,Dewayne Dedmon,203473.0,1610612748,15.469,46.6,MIA,2101.0,8.6
2022-23,Dewayne Dedmon,203473.0,1610612748,15.554,16.5,MIA,708.0,9.0
2022-23,Dewayne Dedmon,203473.0,1610612755,17.027,4.8,PHI,153.0,11.1
2016-17,Deyonta Davis,1627738.0,1610612763,15.562,7.2,MEM,461.0,6.0
2017-18,Deyonta Davis,1627738.0,1610612763,15.121,31.0,MEM,1879.0,6.5
2018-19,Deyonta Davis,1627738.0,1610612737,13.176,2.9,ATL,262.0,5.0
2016-17,Diamond Stone,1627754.0,1610612746,16.22,1.2,LAC,50.0,8.9
2013-14,Diante Garrett,203197.0,1610612762,16.644,183.5,UTA,1960.0,33.7
2020-21,Didi Louzada,1629712.0,1610612740,13.336,2.5,NOP,119.0,9.5
2021-22,Didi Louzada,1629712.0,1610612740,14.5,0.4,NOP,14.0,11.8
2021-22,Didi Louzada,1629712.0,1610612757,15.151,6.3,POR,251.0,9.9
2017-18,Dillon Brooks,1628415.0,1610612763,15.697,127.0,MEM,4577.0,10.6
2018-19,Dillon Brooks,1628415.0,1610612763,15.648,16.4,MEM,647.0,9.7
2019-20,Dillon Brooks,1628415.0,1610612763,14.047,140.0,MEM,4478.0,13.4
2020-21,Dillon Brooks,1628415.0,1610612763,13.892,123.9,MEM,4166.0,12.8
2021-22,Dillon Brooks,1628415.0,1610612763,14.102,71.9,MEM,1827.0,16.7
2022-23,Dillon Brooks,1628415.0,1610612763,13.991,133.8,MEM,4617.0,12.4
2013-14,Dion Waiters,203079.0,1610612739,15.44,209.4,CLE,4004.0,20.3
2014-15,Dion Waiters,203079.0,1610612739,15.643,61.1,CLE,1506.0,15.6
2014-15,Dion Waiters,203079.0,1610612760,14.267,95.2,OKC,2900.0,13.8
2015-16,Dion Waiters,203079.0,1610612760,14.687,131.4,OKC,4357.0,12.3
2016-17,Dion Waiters,203079.0,1610612748,15.514,201.3,MIA,2751.0,28.3
2017-18,Dion Waiters,203079.0,1610612748,15.656,127.0,MIA,1813.0,26.8
2018-19,Dion Waiters,203079.0,1610612748,15.493,133.2,MIA,2278.0,22.6
2019-20,Dion Waiters,203079.0,1610612747,13.786,19.5,LAL,346.0,24.5
2019-20,Dion Waiters,203079.0,1610612748,14.083,4.9,MIA,84.0,24.9
2013-14,Dionte Christmas,202091.0,1610612756,14.696,11.4,PHX,398.0,11.7
2013-14,Dirk Nowitzki,1717.0,1610612742,15.611,152.2,DAL,5141.0,11.4
2014-15,Dirk Nowitzki,1717.0,1610612742,15.118,109.6,DAL,4502.0,9.7
2015-16,Dirk Nowitzki,1717.0,1610612742,15.708,111.2,DAL,4652.0,9.1
2016-17,Dirk Nowitzki,1717.0,1610612742,15.937,60.8,DAL,2808.0,8.2
2017-18,Dirk Nowitzki,1717.0,1610612742,15.678,75.9,DAL,3795.0,7.7
2018-19,Dirk Nowitzki,1717.0,1610612742,15.185,29.1,DAL,1626.0,7.1
2016-17,Domantas Sabonis,1627734.0,1610612760,14.143,69.8,OKC,3265.0,9.1
2017-18,Domantas Sabonis,1627734.0,1610612754,14.922,101.8,IND,3587.0,11.4
2018-19,Domantas Sabonis,1627734.0,1610612754,14.651,133.5,IND,3721.0,14.7
2019-20,Domantas Sabonis,1627734.0,1610612754,14.741,166.2,IND,4368.0,15.5
2020-21,Domantas Sabonis,1627734.0,1610612754,14.012,221.9,IND,4684.0,20.3
2021-22,Domantas Sabonis,1627734.0,1610612754,14.895,130.9,IND,3281.0,16.1
2021-22,Domantas Sabonis,1627734.0,1610612758,13.849,49.5,SAC,1056.0,20.3
2022-23,Domantas Sabonis,1627734.0,1610612758,13.853,267.6,SAC,5660.0,20.5
2022-23,Dominick Barlow,1631230.0,1610612759,14.11,10.3,SAS,868.0,5.0
2013-14,Donald Sloan,202388.0,1610612754,16.291,80.4,IND,756.0,39.2
2014-15,Donald Sloan,202388.0,1610612754,16.418,270.8,IND,2132.0,46.4
2015-16,Donald Sloan,202388.0,1610612751,15.155,274.6,BKN,2608.0,41.7
2013-14,Donatas Motiejunas,202700.0,1610612745,13.886,36.1,HOU,1944.0,8.0
2014-15,Donatas Motiejunas,202700.0,1610612745,15.075,97.8,HOU,4023.0,9.7
2015-16,Donatas Motiejunas,202700.0,1610612745,13.977,24.7,HOU,1117.0,9.5
2016-17,Donatas Motiejunas,202700.0,1610612740,14.191,22.4,NOP,985.0,9.6
2018-19,Donatas Motiejunas,202700.0,1610612759,13.893,0.6,SAS,28.0,9.3
2017-18,Donovan Mitchell,1628378.0,1610612762,15.322,344.4,UTA,5268.0,25.6
2018-19,Donovan Mitchell,1628378.0,1610612762,14.457,369.0,UTA,5403.0,28.3
2019-20,Donovan Mitchell,1628378.0,1610612762,14.921,393.5,UTA,4837.0,32.7
2020-21,Donovan Mitchell,1628378.0,1610612762,14.517,324.9,UTA,3633.0,37.0
2021-22,Donovan Mitchell,1628378.0,1610612762,14.82,417.7,UTA,4589.0,36.9
2022-23,Donovan Mitchell,1628378.0,1610612739,15.237,381.1,CLE,4842.0,31.0
2022-23,Donovan Williams,1631495.0,1610612737,15.0,0.4,ATL,10.0,16.0
2019-20,Donta Hall,1629743.0,1610612751,14.73,2.9,BKN,185.0,6.4
2019-20,Donta Hall,1629743.0,1610612765,17.484,2.3,DET,91.0,8.7
2020-21,Donta Hall,1629743.0,1610612753,14.52,5.8,ORL,373.0,6.4
2018-19,Donte DiVincenzo,1628978.0,1610612749,13.463,23.5,MIL,887.0,11.8
2019-20,Donte DiVincenzo,1628978.0,1610612749,13.223,115.0,MIL,3311.0,15.8
2020-21,Donte DiVincenzo,1628978.0,1610612749,13.251,134.6,MIL,3855.0,15.8
2021-22,Donte DiVincenzo,1628978.0,1610612749,13.739,25.3,MIL,710.0,15.6
2021-22,Donte DiVincenzo,1628978.0,1610612758,14.091,63.7,SAC,1391.0,19.5
2022-23,Donte DiVincenzo,1628978.0,1610612744,14.012,153.2,GSW,4012.0,16.4
2018-19,Donte Grantham,1629055.0,1610612760,13.333,0.1,OKC,6.0,7.5
2013-14,Dorell Wright,2748.0,1610612757,15.707,48.2,POR,1945.0,9.5
2014-15,Dorell Wright,2748.0,1610612757,15.431,30.6,POR,1175.0,10.1
2016-17,Dorian Finney-Smith,1627827.0,1610612742,16.521,56.4,DAL,3096.0,6.6
2017-18,Dorian Finney-Smith,1627827.0,1610612742,15.691,17.8,DAL,889.0,7.7
2018-19,Dorian Finney-Smith,1627827.0,1610612742,14.914,77.0,DAL,4040.0,7.7
2019-20,Dorian Finney-Smith,1627827.0,1610612742,14.809,78.4,DAL,4327.0,7.3
2020-21,Dorian Finney-Smith,1627827.0,1610612742,15.221,65.4,DAL,3856.0,6.7
2021-22,Dorian Finney-Smith,1627827.0,1610612742,16.004,99.7,DAL,5143.0,7.3
